,Country/Region,Province/State,Admin2,Combined_Key,Last Update,Latitude,Longitude,Confirmed,Deaths,Recovered,Active
33757,US,Virginia,Page,"Page, Virginia, US",3/29/2020 23:08,38.61807452,-78.48797204,0,0,0,0
33758,US,Florida,Palm Beach,"Palm Beach, Florida, US",3/29/2020 23:08,26.64676272,-80.46536002,333,5,0,0
33759,US,Iowa,Palo Alto,"Palo Alto, Iowa, US",3/29/2020 23:08,43.08193849,-94.67824621,0,0,0,0
33760,US,Texas,Palo Pinto,"Palo Pinto, Texas, US",3/29/2020 23:08,32.75310985,-98.31319001,0,0,0,0
33761,US,North Carolina,Pamlico,"Pamlico, North Carolina, US",3/29/2020 23:08,35.15253315,-76.66559823,0,0,0,0
33762,US,Mississippi,Panola,"Panola, Mississippi, US",3/29/2020 23:08,34.36398677,-89.95064249,5,0,0,0
33763,US,Texas,Panola,"Panola, Texas, US",3/29/2020 23:08,32.1639596,-94.30552481,0,0,0,0
33764,US,Colorado,Park,"Park, Colorado, US",3/29/2020 23:08,39.120926,-105.7182065,3,0,0,0
33765,US,Montana,Park,"Park, Montana, US",3/29/2020 23:08,45.48965095,-110.5264394,2,0,0,0
33766,US,Wyoming,Park,"Park, Wyoming, US",3/29/2020 23:08,44.52157546,-109.5852825,1,0,0,0
33767,US,Indiana,Parke,"Parke, Indiana, US",3/29/2020 23:08,39.77202286,-87.20375833,0,0,0,0
33768,US,Texas,Parker,"Parker, Texas, US",3/29/2020 23:08,32.77757172,-97.80500621,4,0,0,0
33769,US,Texas,Parmer,"Parmer, Texas, US",3/29/2020 23:08,34.52993409,-102.7844668,0,0,0,0
33770,US,Florida,Pasco,"Pasco, Florida, US",3/29/2020 23:08,28.30810945,-82.40227529,34,2,0,0
33771,US,North Carolina,Pasquotank,"Pasquotank, North Carolina, US",3/29/2020 23:08,36.26723798,-76.25134778,2,0,0,0
33772,US,New Jersey,Passaic,"Passaic, New Jersey, US",3/29/2020 23:08,41.03238628,-74.29954144,831,10,0,0
33773,US,Virginia,Patrick,"Patrick, Virginia, US",3/29/2020 23:08,36.6801638,-80.2865648,0,0,0,0
33774,US,Georgia,Paulding,"Paulding, Georgia, US",3/29/2020 23:08,33.91969522,-84.86848792,23,0,0,0
33775,US,Ohio,Paulding,"Paulding, Ohio, US",3/29/2020 23:08,41.11676341,-84.5801017,0,0,0,0
33776,US,Kansas,Pawnee,"Pawnee, Kansas, US",3/29/2020 23:08,38.18108732,-99.23692334,0,0,0,0
33777,US,Nebraska,Pawnee,"Pawnee, Nebraska, US",3/29/2020 23:08,40.13141096,-96.23705437,0,0,0,0
33778,US,Oklahoma,Pawnee,"Pawnee, Oklahoma, US",3/29/2020 23:08,36.31743373,-96.7033176,15,1,0,0
33779,US,Idaho,Payette,"Payette, Idaho, US",3/29/2020 23:08,44.00545243,-116.7647695,1,0,0,0
33780,US,Oklahoma,Payne,"Payne, Oklahoma, US",3/29/2020 23:08,36.07695283,-96.97584944,13,0,0,0
33781,US,Georgia,Peach,"Peach, Georgia, US",3/29/2020 23:08,32.56934316,-83.82937,6,0,0,0
33782,US,Mississippi,Pearl River,"Pearl River, Mississippi, US",3/29/2020 23:08,30.77090935,-89.58677275,27,0,0,0
33783,US,Texas,Pecos,"Pecos, Texas, US",3/29/2020 23:08,30.78097267,-102.7241261,0,0,0,0
33784,US,North Dakota,Pembina,"Pembina, North Dakota, US",3/29/2020 23:08,48.76623521,-97.5523809,0,0,0,0
33785,US,Missouri,Pemiscot,"Pemiscot, Missouri, US",3/29/2020 23:08,36.2130572,-89.78742322,1,0,0,0
33786,US,Washington,Pend Oreille,"Pend Oreille, Washington, US",3/29/2020 23:08,48.53234021,-117.2741804,0,0,0,0
33787,US,North Carolina,Pender,"Pender, North Carolina, US",3/29/2020 23:08,34.52265624,-77.90352133,0,0,0,0
33788,US,Kentucky,Pendleton,"Pendleton, Kentucky, US",3/29/2020 23:08,38.69607718,-84.35599463,0,0,0,0
33789,US,West Virginia,Pendleton,"Pendleton, West Virginia, US",3/29/2020 23:08,38.68314479,-79.35084086,0,0,0,0
33790,US,Minnesota,Pennington,"Pennington, Minnesota, US",3/29/2020 23:08,48.06642577,-96.0370814,0,0,0,0
33791,US,South Dakota,Pennington,"Pennington, South Dakota, US",3/29/2020 23:08,44.0025835,-102.8240777,4,1,0,0
33792,US,Maine,Penobscot,"Penobscot, Maine, US",3/29/2020 23:08,45.40194593,-68.65020455,11,0,0,0
33793,US,Illinois,Peoria,"Peoria, Illinois, US",3/29/2020 23:08,40.78702156,-89.76078901,8,0,0,0
33794,US,Wisconsin,Pepin,"Pepin, Wisconsin, US",3/29/2020 23:08,44.58307413,-91.99949611,0,0,0,0
33795,US,Nebraska,Perkins,"Perkins, Nebraska, US",3/29/2020 23:08,40.85082525,-101.6502942,0,0,0,0
33796,US,South Dakota,Perkins,"Perkins, South Dakota, US",3/29/2020 23:08,45.49049506,-102.4755586,0,0,0,0
33797,US,North Carolina,Perquimans,"Perquimans, North Carolina, US",3/29/2020 23:08,36.17847453,-76.40603143,1,0,0,0
33798,US,Alabama,Perry,"Perry, Alabama, US",3/29/2020 23:08,32.64048341,-87.29770589,0,0,0,0
33799,US,Arkansas,Perry,"Perry, Arkansas, US",3/29/2020 23:08,34.9459153,-92.94372564,0,0,0,0
33800,US,Illinois,Perry,"Perry, Illinois, US",3/29/2020 23:08,38.08510853,-89.36856219,0,0,0,0
33801,US,Indiana,Perry,"Perry, Indiana, US",3/29/2020 23:08,38.07809328,-86.63741946,0,0,0,0
33802,US,Kentucky,Perry,"Perry, Kentucky, US",3/29/2020 23:08,37.25023553,-83.22922731,0,0,0,0
33803,US,Mississippi,Perry,"Perry, Mississippi, US",3/29/2020 23:08,31.17161885,-88.99281835,2,1,0,0
33804,US,Missouri,Perry,"Perry, Missouri, US",3/29/2020 23:08,37.70660776,-89.82741088,7,0,0,0
33805,US,Ohio,Perry,"Perry, Ohio, US",3/29/2020 23:08,39.73508655,-82.23804971,0,0,0,0
33806,US,Pennsylvania,Perry,"Perry, Pennsylvania, US",3/29/2020 23:08,40.40206612,-77.26297447,1,0,0,0
33807,US,Tennessee,Perry,"Perry, Tennessee, US",3/29/2020 23:08,35.63708728,-87.86139634,2,0,0,0
33808,US,Nevada,Pershing,"Pershing, Nevada, US",3/29/2020 23:08,40.44003782,-118.4005641,0,0,0,0
33809,US,North Carolina,Person,"Person, North Carolina, US",3/29/2020 23:08,36.38989032,-78.97217358,1,0,0,0
33810,US,Alaska,Petersburg,"Petersburg, Alaska, US",3/29/2020 23:08,57.13978948,-132.9540995,0,0,0,0
33811,US,Virginia,Petersburg,"Petersburg, Virginia, US",3/29/2020 23:08,37.20530399,-77.39368102,0,0,0,0
33812,US,Montana,Petroleum,"Petroleum, Montana, US",3/29/2020 23:08,47.1182463,-108.2508876,0,0,0,0
33813,US,Missouri,Pettis,"Pettis, Missouri, US",3/29/2020 23:08,38.72798918,-93.28471706,1,0,0,0
33814,US,Missouri,Phelps,"Phelps, Missouri, US",3/29/2020 23:08,37.87736118,-91.79351727,0,0,0,0
33815,US,Nebraska,Phelps,"Phelps, Nebraska, US",3/29/2020 23:08,40.51156033,-99.41461667,0,0,0,0
33816,US,Pennsylvania,Philadelphia,"Philadelphia, Pennsylvania, US",3/29/2020 23:08,40.00338507,-75.1379271,890,8,0,0
33817,US,Arkansas,Phillips,"Phillips, Arkansas, US",3/29/2020 23:08,34.43268455,-90.84800154,0,0,0,0
33818,US,Colorado,Phillips,"Phillips, Colorado, US",3/29/2020 23:08,40.59414277,-102.3577703,0,0,0,0
33819,US,Kansas,Phillips,"Phillips, Kansas, US",3/29/2020 23:08,39.78465501,-99.34668865,0,0,0,0
33820,US,Montana,Phillips,"Phillips, Montana, US",3/29/2020 23:08,48.25936577,-107.9128511,0,0,0,0
33821,US,Illinois,Piatt,"Piatt, Illinois, US",3/29/2020 23:08,40.01360584,-88.59319339,0,0,0,0
33822,US,Ohio,Pickaway,"Pickaway, Ohio, US",3/29/2020 23:08,39.64170392,-83.0243386,4,0,0,0
33823,US,Alabama,Pickens,"Pickens, Alabama, US",3/29/2020 23:08,33.28094866,-88.08818103,2,0,0,0
33824,US,Georgia,Pickens,"Pickens, Georgia, US",3/29/2020 23:08,34.46589159,-84.46406611,5,1,0,0
33825,US,South Carolina,Pickens,"Pickens, South Carolina, US",3/29/2020 23:08,34.88807695,-82.72791551,11,0,0,0
33826,US,Tennessee,Pickett,"Pickett, Tennessee, US",3/29/2020 23:08,36.55606529,-85.077633,0,0,0,0
33827,US,Georgia,Pierce,"Pierce, Georgia, US",3/29/2020 23:08,31.35928155,-82.21598442,2,0,0,0
33828,US,Nebraska,Pierce,"Pierce, Nebraska, US",3/29/2020 23:08,42.26434853,-97.60122773,0,0,0,0
33829,US,North Dakota,Pierce,"Pierce, North Dakota, US",3/29/2020 23:08,48.24977025,-99.96407787,2,0,0,0
33830,US,Washington,Pierce,"Pierce, Washington, US",3/29/2020 23:08,47.03892768,-122.1405958,317,6,0,0
33831,US,Wisconsin,Pierce,"Pierce, Wisconsin, US",3/29/2020 23:08,44.71850291,-92.4224416,4,0,0,0
33832,US,Alabama,Pike,"Pike, Alabama, US",3/29/2020 23:08,31.80396383,-85.9408295,4,0,0,0
33833,US,Arkansas,Pike,"Pike, Arkansas, US",3/29/2020 23:08,34.16250414,-93.65789349,1,0,0,0
33834,US,Georgia,Pike,"Pike, Georgia, US",3/29/2020 23:08,33.09310242,-84.38790389,2,0,0,0
33835,US,Illinois,Pike,"Pike, Illinois, US",3/29/2020 23:08,39.62265059,-90.8877017,0,0,0,0
33836,US,Indiana,Pike,"Pike, Indiana, US",3/29/2020 23:08,38.40112197,-87.23574907,0,0,0,0
33837,US,Kentucky,Pike,"Pike, Kentucky, US",3/29/2020 23:08,37.47088263,-82.39487445,0,0,0,0
33838,US,Mississippi,Pike,"Pike, Mississippi, US",3/29/2020 23:08,31.17507789,-90.40392572,14,0,0,0
33839,US,Missouri,Pike,"Pike, Missouri, US",3/29/2020 23:08,39.34310674,-91.16980779,0,0,0,0
33840,US,Ohio,Pike,"Pike, Ohio, US",3/29/2020 23:08,39.07634001,-83.06769584,1,0,0,0
33841,US,Pennsylvania,Pike,"Pike, Pennsylvania, US",3/29/2020 23:08,41.33155042,-75.03208106,33,1,0,0
33842,US,Arizona,Pima,"Pima, Arizona, US",3/29/2020 23:08,32.0971334,-111.7890033,153,4,0,0
33843,US,Arizona,Pinal,"Pinal, Arizona, US",3/29/2020 23:08,32.90525627,-111.3449483,51,0,0,0
33844,US,Minnesota,Pine,"Pine, Minnesota, US",3/29/2020 23:08,46.12105238,-92.74070188,0,0,0,0
33845,US,Florida,Pinellas,"Pinellas, Florida, US",3/29/2020 23:08,27.93130349,-82.72239666,113,4,0,0
33846,US,Minnesota,Pipestone,"Pipestone, Minnesota, US",3/29/2020 23:08,44.02301619,-96.25841142,0,0,0,0
33847,US,Maine,Piscataquis,"Piscataquis, Maine, US",3/29/2020 23:08,45.83839062,-69.2860223,0,0,0,0
33848,US,Colorado,Pitkin,"Pitkin, Colorado, US",3/29/2020 23:08,39.21720112,-106.9310027,27,2,0,0
33849,US,North Carolina,Pitt,"Pitt, North Carolina, US",3/29/2020 23:08,35.59535426,-77.37353178,15,0,0,0
33850,US,Oklahoma,Pittsburg,"Pittsburg, Oklahoma, US",3/29/2020 23:08,34.92065823,-95.7513432,2,0,0,0
33851,US,Virginia,Pittsylvania,"Pittsylvania, Virginia, US",3/29/2020 23:08,36.81980341,-79.39731264,1,0,0,0
33852,US,Utah,Piute,"Piute, Utah, US",3/29/2020 23:08,38.33815254,-112.1249591,0,0,0,0
33853,US,California,Placer,"Placer, California, US",3/29/2020 23:08,39.06167234,-120.7240569,53,2,0,0
33854,US,Louisiana,Plaquemines,"Plaquemines, Louisiana, US",3/29/2020 23:08,29.42245447,-89.60322085,20,2,0,0
33855,US,Missouri,Platte,"Platte, Missouri, US",3/29/2020 23:08,39.38154439,-94.77068479,6,0,0,0
33856,US,Nebraska,Platte,"Platte, Nebraska, US",3/29/2020 23:08,41.57246836,-97.52144359,0,0,0,0
33857,US,Wyoming,Platte,"Platte, Wyoming, US",3/29/2020 23:08,42.13299116,-104.966331,0,0,0,0
33858,US,West Virginia,Pleasants,"Pleasants, West Virginia, US",3/29/2020 23:08,39.37091679,-81.16771771,1,0,0,0
33859,US,California,Plumas,"Plumas, California, US",3/29/2020 23:08,40.00355989,-120.8395236,0,0,0,0
33860,US,Iowa,Plymouth,"Plymouth, Iowa, US",3/29/2020 23:08,42.737633,-96.21366621,0,0,0,0
33861,US,Massachusetts,Plymouth,"Plymouth, Massachusetts, US",3/29/2020 23:08,41.94070556,-70.80802823,325,0,0,0
33862,US,Iowa,Pocahontas,"Pocahontas, Iowa, US",3/29/2020 23:08,42.73420133,-94.67862564,0,0,0,0
33863,US,West Virginia,Pocahontas,"Pocahontas, West Virginia, US",3/29/2020 23:08,38.32758728,-80.00993811,0,0,0,0
33864,US,Arkansas,Poinsett,"Poinsett, Arkansas, US",3/29/2020 23:08,35.57433534,-90.66268713,3,0,0,0
33865,US,Louisiana,Pointe Coupee,"Pointe Coupee, Louisiana, US",3/29/2020 23:08,30.71409502,-91.60209535,2,0,0,0
33866,US,Arkansas,Polk,"Polk, Arkansas, US",3/29/2020 23:08,34.48254879,-94.22728802,1,0,0,0
33867,US,Florida,Polk,"Polk, Florida, US",3/29/2020 23:08,27.95027105,-81.69732947,39,0,0,0
33868,US,Georgia,Polk,"Polk, Georgia, US",3/29/2020 23:08,34.00267074,-85.18677781,10,0,0,0
33869,US,Iowa,Polk,"Polk, Iowa, US",3/29/2020 23:08,41.68679484,-93.57767461,50,0,0,0
33870,US,Minnesota,Polk,"Polk, Minnesota, US",3/29/2020 23:08,47.77372465,-96.40134647,0,0,0,0
33871,US,Missouri,Polk,"Polk, Missouri, US",3/29/2020 23:08,37.6162296,-93.39828174,0,0,0,0
33872,US,Nebraska,Polk,"Polk, Nebraska, US",3/29/2020 23:08,41.18813488,-97.56630712,0,0,0,0
33873,US,North Carolina,Polk,"Polk, North Carolina, US",3/29/2020 23:08,35.27820615,-82.16812354,2,0,0,0
33874,US,Oregon,Polk,"Polk, Oregon, US",3/29/2020 23:08,44.90322804,-123.4128888,13,0,0,0
33875,US,Tennessee,Polk,"Polk, Tennessee, US",3/29/2020 23:08,35.12245443,-84.52075859,0,0,0,0
33876,US,Texas,Polk,"Polk, Texas, US",3/29/2020 23:08,30.79472531,-94.8276624,1,0,0,0
33877,US,Wisconsin,Polk,"Polk, Wisconsin, US",3/29/2020 23:08,45.46130348,-92.44182875,0,0,0,0
33878,US,Montana,Pondera,"Pondera, Montana, US",3/29/2020 23:08,48.22773388,-112.2252703,0,0,0,0
33879,US,Mississippi,Pontotoc,"Pontotoc, Mississippi, US",3/29/2020 23:08,34.226046,-89.03636807,3,0,0,0
33880,US,Oklahoma,Pontotoc,"Pontotoc, Oklahoma, US",3/29/2020 23:08,34.72959848,-96.68337199,3,0,0,0
33881,US,Arkansas,Pope,"Pope, Arkansas, US",3/29/2020 23:08,35.44871474,-93.03212219,1,0,0,0
33882,US,Illinois,Pope,"Pope, Illinois, US",3/29/2020 23:08,37.41391284,-88.56152109,0,0,0,0
33883,US,Minnesota,Pope,"Pope, Minnesota, US",3/29/2020 23:08,45.58606667,-95.44451209,0,0,0,0
33884,US,Virginia,Poquoson,"Poquoson, Virginia, US",3/29/2020 23:08,37.14259351,-76.35798148,2,0,0,0
33885,US,Ohio,Portage,"Portage, Ohio, US",3/29/2020 23:08,41.16793482,-81.19735782,27,0,0,0
33886,US,Wisconsin,Portage,"Portage, Wisconsin, US",3/29/2020 23:08,44.47558711,-89.50152965,1,0,0,0
33887,US,Indiana,Porter,"Porter, Indiana, US",3/29/2020 23:08,41.45986947,-87.06848888,14,0,0,0
33888,US,Virginia,Portsmouth,"Portsmouth, Virginia, US",3/29/2020 23:08,36.85914825,-76.35971629,4,0,0,0
33889,US,Indiana,Posey,"Posey, Indiana, US",3/29/2020 23:08,38.02097333,-87.86480429,3,0,0,0
33890,US,Kansas,Pottawatomie,"Pottawatomie, Kansas, US",3/29/2020 23:08,39.37925655,-96.34564657,1,0,0,0
33891,US,Oklahoma,Pottawatomie,"Pottawatomie, Oklahoma, US",3/29/2020 23:08,35.20614018,-96.94923008,2,0,0,0
33892,US,Iowa,Pottawattamie,"Pottawattamie, Iowa, US",3/29/2020 23:08,41.33640314,-95.53907776,3,0,0,0
33893,US,Pennsylvania,Potter,"Potter, Pennsylvania, US",3/29/2020 23:08,41.74471626,-77.89559864,2,0,0,0
33894,US,South Dakota,Potter,"Potter, South Dakota, US",3/29/2020 23:08,45.06583079,-99.95498503,0,0,0,0
33895,US,Texas,Potter,"Potter, Texas, US",3/29/2020 23:08,35.40133773,-101.893964,5,0,0,0
33896,US,Montana,Powder River,"Powder River, Montana, US",3/29/2020 23:08,45.39617714,-105.636738,0,0,0,0
33897,US,Kentucky,Powell,"Powell, Kentucky, US",3/29/2020 23:08,37.83218794,-83.82553961,0,0,0,0
33898,US,Montana,Powell,"Powell, Montana, US",3/29/2020 23:08,46.85538891,-112.9359164,0,0,0,0
33899,US,Idaho,Power,"Power, Idaho, US",3/29/2020 23:08,42.69254894,-112.8395742,0,0,0,0
33900,US,Iowa,Poweshiek,"Poweshiek, Iowa, US",3/29/2020 23:08,41.68625425,-92.53155731,5,1,0,0
33901,US,Virginia,Powhatan,"Powhatan, Virginia, US",3/29/2020 23:08,37.55016038,-77.91267882,1,0,0,0
33902,US,Arkansas,Prairie,"Prairie, Arkansas, US",3/29/2020 23:08,34.83624419,-91.55162157,0,0,0,0
33903,US,Montana,Prairie,"Prairie, Montana, US",3/29/2020 23:08,46.86048047,-105.379384,0,0,0,0
33904,US,Kansas,Pratt,"Pratt, Kansas, US",3/29/2020 23:08,37.64780729,-98.73922153,0,0,0,0
33905,US,Ohio,Preble,"Preble, Ohio, US",3/29/2020 23:08,39.7420247,-84.64787018,0,0,0,0
33906,US,Mississippi,Prentiss,"Prentiss, Mississippi, US",3/29/2020 23:08,34.61810501,-88.51986294,4,0,0,0
33907,US,Texas,Presidio,"Presidio, Texas, US",3/29/2020 23:08,29.99954402,-104.2408079,0,0,0,0
33908,US,Michigan,Presque Isle,"Presque Isle, Michigan, US",3/29/2020 23:08,45.34018577,-83.91498656,0,0,0,0
33909,US,West Virginia,Preston,"Preston, West Virginia, US",3/29/2020 23:08,39.46770987,-79.66712803,1,0,0,0
33910,US,Wisconsin,Price,"Price, Wisconsin, US",3/29/2020 23:08,45.68051754,-90.3609888,0,0,0,0
33911,US,Virginia,Prince Edward,"Prince Edward, Virginia, US",3/29/2020 23:08,37.22554789,-78.43597949,2,0,0,0
33912,US,Virginia,Prince George,"Prince George, Virginia, US",3/29/2020 23:08,37.18497668,-77.22922187,4,0,0,0
33913,US,Maryland,Prince George's,"Prince George's, Maryland, US",3/29/2020 23:08,38.83070039,-76.8496441,247,3,0,0
33914,US,Virginia,Prince William,"Prince William, Virginia, US",3/29/2020 23:08,38.70916224,-77.48713689,72,1,0,0
33915,US,Alaska,Prince of Wales-Hyder,"Prince of Wales-Hyder, Alaska, US",3/29/2020 23:08,55.76261984,-133.0511621,0,0,0,0
33916,US,Rhode Island,Providence,"Providence, Rhode Island, US",3/29/2020 23:08,41.87064746,-71.57753536,156,0,0,0
33917,US,Colorado,Prowers,"Prowers, Colorado, US",3/29/2020 23:08,37.95544985,-102.3926052,0,0,0,0
33918,US,Colorado,Pueblo,"Pueblo, Colorado, US",3/29/2020 23:08,38.17359144,-104.5127437,10,1,0,0
33919,US,Arkansas,Pulaski,"Pulaski, Arkansas, US",3/29/2020 23:08,34.77054088,-92.31355101,93,0,0,0
33920,US,Georgia,Pulaski,"Pulaski, Georgia, US",3/29/2020 23:08,32.23334561,-83.4754996,3,0,0,0
33921,US,Illinois,Pulaski,"Pulaski, Illinois, US",3/29/2020 23:08,37.22631423,-89.13085001,0,0,0,0
33922,US,Indiana,Pulaski,"Pulaski, Indiana, US",3/29/2020 23:08,41.04166107,-86.69890683,0,0,0,0
33923,US,Kentucky,Pulaski,"Pulaski, Kentucky, US",3/29/2020 23:08,37.10466131,-84.57629079,7,0,0,0
33924,US,Missouri,Pulaski,"Pulaski, Missouri, US",3/29/2020 23:08,37.82462075,-92.20783203,5,0,0,0
33925,US,Virginia,Pulaski,"Pulaski, Virginia, US",3/29/2020 23:08,37.06474963,-80.71229738,0,0,0,0
33926,US,Oklahoma,Pushmataha,"Pushmataha, Oklahoma, US",3/29/2020 23:08,34.41635232,-95.37603505,0,0,0,0
33927,US,Florida,Putnam,"Putnam, Florida, US",3/29/2020 23:08,29.60779729,-81.74230285,12,0,0,0
33928,US,Georgia,Putnam,"Putnam, Georgia, US",3/29/2020 23:08,33.32056115,-83.37552891,0,0,0,0
33929,US,Illinois,Putnam,"Putnam, Illinois, US",3/29/2020 23:08,41.2013541,-89.2869272,0,0,0,0
33930,US,Indiana,Putnam,"Putnam, Indiana, US",3/29/2020 23:08,39.66437981,-86.84517605,5,1,0,0
33931,US,Missouri,Putnam,"Putnam, Missouri, US",3/29/2020 23:08,40.47942497,-93.02042674,0,0,0,0
33932,US,New York,Putnam,"Putnam, New York, US",3/29/2020 23:08,41.42630093,-73.74965532,144,0,0,0
33933,US,Ohio,Putnam,"Putnam, Ohio, US",3/29/2020 23:08,41.02094889,-84.1336111,0,0,0,0
33934,US,Tennessee,Putnam,"Putnam, Tennessee, US",3/29/2020 23:08,36.14005459,-85.50646123,17,0,0,0
33935,US,West Virginia,Putnam,"Putnam, West Virginia, US",3/29/2020 23:08,38.50782345,-81.9082131,3,0,0,0
33936,US,New Mexico,Quay,"Quay, New Mexico, US",3/29/2020 23:08,35.10403332,-103.5481727,0,0,0,0
33937,US,Maryland,Queen Anne's,"Queen Anne's, Maryland, US",3/29/2020 23:08,39.06198912,-76.03530977,4,0,0,0
33938,US,New York,Queens,"Queens, New York, US",3/29/2020 23:08,40.71088124,-73.81684712,0,0,0,0
33939,US,Georgia,Quitman,"Quitman, Georgia, US",3/29/2020 23:08,31.86728114,-85.01773177,0,0,0,0
33940,US,Mississippi,Quitman,"Quitman, Mississippi, US",3/29/2020 23:08,34.25157572,-90.28908,4,0,0,0
33941,US,Georgia,Rabun,"Rabun, Georgia, US",3/29/2020 23:08,34.88389445,-83.40304637,0,0,0,0
33942,US,Wisconsin,Racine,"Racine, Wisconsin, US",3/29/2020 23:08,42.74753117,-88.05941254,17,0,0,0
33943,US,Virginia,Radford,"Radford, Virginia, US",3/29/2020 23:08,37.12222899,-80.5602732,1,0,0,0
33944,US,Texas,Rains,"Rains, Texas, US",3/29/2020 23:08,32.87109387,-95.79232691,0,0,0,0
33945,US,West Virginia,Raleigh,"Raleigh, West Virginia, US",3/29/2020 23:08,37.76936795,-81.2456041,3,0,0,0
33946,US,Missouri,Ralls,"Ralls, Missouri, US",3/29/2020 23:08,39.52817427,-91.51838643,1,0,0,0
33947,US,Minnesota,Ramsey,"Ramsey, Minnesota, US",3/29/2020 23:08,45.01625271,-93.09872295,46,2,0,0
33948,US,North Dakota,Ramsey,"Ramsey, North Dakota, US",3/29/2020 23:08,48.26886249,-98.72223879,3,0,0,0
33949,US,Texas,Randall,"Randall, Texas, US",3/29/2020 23:08,34.96585996,-101.8971322,6,0,0,0
33950,US,Alabama,Randolph,"Randolph, Alabama, US",3/29/2020 23:08,33.29526734,-85.45708831,2,0,0,0
33951,US,Arkansas,Randolph,"Randolph, Arkansas, US",3/29/2020 23:08,36.3415714,-91.02455531,1,0,0,0
33952,US,Georgia,Randolph,"Randolph, Georgia, US",3/29/2020 23:08,31.76622818,-84.75732369,3,0,0,0
33953,US,Illinois,Randolph,"Randolph, Illinois, US",3/29/2020 23:08,38.05095369,-89.82512254,0,0,0,0
33954,US,Indiana,Randolph,"Randolph, Indiana, US",3/29/2020 23:08,40.15734772,-85.01139319,1,0,0,0
33955,US,Missouri,Randolph,"Randolph, Missouri, US",3/29/2020 23:08,39.44007257,-92.4971374,1,0,0,0
33956,US,North Carolina,Randolph,"Randolph, North Carolina, US",3/29/2020 23:08,35.71015088,-79.80570339,15,0,0,0
33957,US,West Virginia,Randolph,"Randolph, West Virginia, US",3/29/2020 23:08,38.769899,-79.87919615,0,0,0,0
33958,US,Mississippi,Rankin,"Rankin, Mississippi, US",3/29/2020 23:08,32.26469147,-89.94537876,35,1,0,0
33959,US,North Dakota,Ransom,"Ransom, North Dakota, US",3/29/2020 23:08,46.45621782,-97.65742504,0,0,0,0
33960,US,Louisiana,Rapides,"Rapides, Louisiana, US",3/29/2020 23:08,31.19778499,-92.52997303,41,1,0,0
33961,US,Virginia,Rappahannock,"Rappahannock, Virginia, US",3/29/2020 23:08,38.68295619,-78.15826963,0,0,0,0
33962,US,Montana,Ravalli,"Ravalli, Montana, US",3/29/2020 23:08,46.08520862,-114.1189164,1,0,0,0
33963,US,Kansas,Rawlins,"Rawlins, Kansas, US",3/29/2020 23:08,39.78525843,-101.0761617,0,0,0,0
33964,US,Missouri,Ray,"Ray, Missouri, US",3/29/2020 23:08,39.3537468,-93.98905745,1,0,0,0
33965,US,Texas,Reagan,"Reagan, Texas, US",3/29/2020 23:08,31.36607041,-101.5232659,0,0,0,0
33966,US,Texas,Real,"Real, Texas, US",3/29/2020 23:08,29.83321503,-99.82018052,0,0,0,0
33967,US,Minnesota,Red Lake,"Red Lake, Minnesota, US",3/29/2020 23:08,47.87197525,-96.09561104,0,0,0,0
33968,US,Louisiana,Red River,"Red River, Louisiana, US",3/29/2020 23:08,32.09530039,-93.34213308,1,0,0,0
33969,US,Texas,Red River,"Red River, Texas, US",3/29/2020 23:08,33.61886692,-95.04841765,0,0,0,0
33970,US,Nebraska,Red Willow,"Red Willow, Nebraska, US",3/29/2020 23:08,40.1755688,-100.476998,0,0,0,0
33971,US,Minnesota,Redwood,"Redwood, Minnesota, US",3/29/2020 23:08,44.40555844,-95.25207021,0,0,0,0
33972,US,Texas,Reeves,"Reeves, Texas, US",3/29/2020 23:08,31.32323325,-103.6903896,0,0,0,0
33973,US,Texas,Refugio,"Refugio, Texas, US",3/29/2020 23:08,28.3238976,-97.15766311,0,0,0,0
33974,US,Kansas,Reno,"Reno, Kansas, US",3/29/2020 23:08,37.95230263,-98.08607292,7,0,0,0
33975,US,New York,Rensselaer,"Rensselaer, New York, US",3/29/2020 23:08,42.71348136,-73.51089874,51,0,0,0
33976,US,Minnesota,Renville,"Renville, Minnesota, US",3/29/2020 23:08,44.72836381,-94.94553734,1,0,0,0
